,Date,Review_Score,Review_Text
243,"July 30, 2019",1,"logger inn ca halvparten av gangene man prøver, viser ikke riktige kontoer når man kommer inn. 30/7/2019"
244,"July 3, 2019",1,"hvorfor kan ikke jeg bestemme om jeg vil bruke denne appen på en rootet telefon? det er jo jeg som tar risikoen ved å gjøre det, ikke dere. det blir så sinnsykt baklengs at dere skal diktere hva jeg kan og ikke kan med min egen telefon."
245,"August 21, 2019",5,nå funker den som bare det:)
246,"July 19, 2019",1,"det virker ikke å overføre mellom kontoer, som er hovedgrunnen for hvorfor jeg har appen"
247,"August 21, 2019",4,"hvis du har prøved denne appen tidligere og likte den ikke som meg, bør du gi denne en annen sjanse. dnb har oppdatert appen grundig i det siste året og lagt til en del gode funksjoner som var veldig savnet. gir den 4 ut av 5 for det er fremdeles tider hvor widgeten ikke fungerer eller at den ikke l...full review"
248,"July 11, 2019",1,"det er ofte man ikke kan logge inn med fingeravtrykk/pin. dette er en feil som har ligget i appen siden den ble ""forvandlet"" fra forrige versjon, der man var automatisk logget inn og kunne se kontoen med ett trykk. tilgjengeligheten til den forrige versjonen er borte, og et mer ""sikkert"" alternativ ...full review"
249,"July 15, 2019",3,"trenger lett tilgjengelig språk-innstilling. ble automatisk satt til engelsk, siden jeg har mobilspråket på engelsk. sku gjerne ha hatt appen på norsk, uten å måtte endre hele telefonen :) ellers sliter appen med å oppdatere og vise betaling-siden, mistenker det kan være det elendige nettet her i no...full review"
250,"August 21, 2019",1,gammle appen var så mye bedre!
251,"August 30, 2019",1,kommer ikke videre med denne appelikasjon
252,"July 2, 2019",4,god app. virker helt fint
253,"July 4, 2019",3,blitt bedre nå
254,"August 21, 2019",5,elizabeth olubunmi babajide
255,"August 23, 2019",3,dnb er dnb
256,"August 22, 2019",5,all good!
257,"August 21, 2019",5,excellent
258,"June 24, 2019",1,"why is the dnb app always worse than any other app? it's the slowest app on my phone, the ui is a big mess, and no other app crashes on my phone but the dnb app. just like the old dnb app and vipps. all the other banks seem to pull off something that's not a train wreck, so why can't dnb?"
259,"June 20, 2019",4,"bedre bruker opplevelse etter opptateringen, er mulighet for forberedelser. jeg er veldig fornøyd at vi android brukere har fått fingeravtrykk for lettere innlogging. greit og enkelt å betale regninger. fint og brukervennlig oppstett. fornøyd! ps: dags dato har dere teknisk problem med nettbanken.."
260,"June 14, 2019",1,"fin. nyttig. liker i prinsippet oppdateringen, hadde fårt 5 stjerner hvis den bare hadde fungert, men den er jo nede hele tiden?!"
261,"June 8, 2019",3,"fingeravtrykk login fungerer aldri, så hvorfor det er standard forårsaker kun i en delay før jeg kan velge bankid på mobil. jeg savner også å kunne se saldoen før evt login, widgeten er statisk på skjermen min noe som gjør at hvem som helst kan få et glimt av hvor mye jeg har på konto. ikke brukt ap...full review"
262,"June 7, 2019",2,virker etter siste oppdatering. feilen 1010 ble erstattet av 1027. måtte avinstallere opera for å få den til å virke. men denne gangen fungerer mobilbanken etter reinstall av opera.
263,"June 10, 2019",1,få tilbake saldo uten innlogging... widget holder ikke..
264,"June 15, 2019",1,feiler etter en stund på finger avlesning.
265,"June 7, 2019",1,ustabil og langsom
266,"June 10, 2019",1,super dårlig..
267,"June 6, 2019",3,får aldri logga inn - mer stabilt etter oppdatering
268,"April 15, 2019",1,"da kom dagen da den gamle dnb app ble tvangsoppdatert. testa denne i betaversjon før den ble lansert - da klarte jeg å logge inn etter 10-12 forsøk. avinstalerte og installerte den ""gamle"" igjen samt deaktiverte oppdatering av denne.   nå har jeg prøvd flere å logge inn snart 10 ganger og applikasjo...full review"
269,"May 10, 2019",3,"har nå brukt denne appen en god stund. biometrisk innlogging er en praktisk løsning på at man alltid må logge inn, selv om jeg fremdeles foretrakk den gamle appens funksjon hvor saldo ikke krever innlogging. widget virker som en elendig løsning på dette, den krever plass på hjemskjermen og drar batt...full review"
270,"May 15, 2019",1,"den nye appen er tregere, mindre oversiktlig og ustabil. lite intuitiv og widget-en må svært ofte reautentiseres. ikkje bra. det eneste positive med appen er at den gir en widget for kjapp sjekk av konto fra hjemskjerm. men som sagt, må widget-en ofte autentiseres på nytt. jeg savnet den gamle appen...full review"
271,"April 15, 2019",2,"så dårlig at d vurderes å bytte bank! den forrige appen tok 2sec å opne! mens den nye bruker x antall minutter!! å etter oppdatering til siste android, er d bare bankid som blir akseptert.... hurra for dnb👏🤮 gir d et forsøk👏 et valg for resett av fingeravtrykk under instillinger hadde hvert bedre...full review"
272,"April 17, 2019",1,"bug pålogging er fikset i 4.0.16. men betaling og intern overføring virker ikke, uten først å velge fradato til minst en dag frem tid når man legger inn betaling om kvelden. først da kan frakonto velges. finner ikke språkvalg, ønsker norsk, men får engelsk."
273,"July 11, 2019",2,foto av regninger funker fortsatt bare halvparten av tiden og nesten aldri på regninger fra dnb forsikring. hvorfor kan ingen utvikle et system med qr-koder? samsung galaxy s9+
274,"May 14, 2019",3,"får ikke logget inn med fingeravtrykk. rettelse: får nå logget inn med fingeravtrykk, tidligere stod det ""an error has occurred"" og jeg ble sendt tilbake til innloggingsalternativene, dette ser ut til å ha blitt rettet nå. 3 stjerner grunnet mangel på funksjonalitet, blant annet oversikt over lån."
275,"May 9, 2019",1,"klarer ikke å logge inn. når jeg prøver med mobilbank får jeg bare error 1012, men jeg kan logge meg inn med mobilbank via nettleser."
276,"May 2, 2019",2,"logge inn med touch id er fortsatt veldig dårlig, det har en 50-60% sjanger for å komme deg inn, hvis du er uheldig må du fortsatt bruke bank id eller noen av de andre. hater virkelig hva de har gjort med denne appen. var drit bra før men gått rett i dass"
277,"May 4, 2019",3,"fungerer ikke, krasjer hele tiden 🤷‍♂️   svar: ingen ny versjon tilgjengelig. siste tilgjengelig versjon 23.jan 2019"
278,"June 18, 2019",4,"funker bra! jeg kan overføre penger mellom kontoene mine, og å betale fakturaer har blitt enklere."
279,"May 3, 2019",5,"har kjøpt ny mobil og appen fungerer strålende på den. kan dere forbedre sliding til høyre og venstre av kommende fakturaer øverst på skjermen? må stryke på skjermen 30 ganger for å se faktura nr 3, og like mange ganger for å gå tilbake til den første. mesteparten av tiden kommer ""reload page"" symbo...full review"
280,"April 15, 2019",5,"appen slet litt med barndomsproblemer, men nå er alt som det skal være; innlogging ved bruk av fingeravtrykk funker nå og appen har blitt raskere. veldig fornøyd med oppsettet og alle funksjonene appen tilbyr."
281,"May 11, 2019",1,"ubrukelig. får ikke til å initialisere appen, selv etter remove/reinstall. samsung galaxy tab s3. initialisering stanser etter å ha oppgitt mobilnummer og fødselsdato for bankid på mobil"
282,"May 7, 2019",4,"synes app fungerer bra nå. men, mangler mulighet for å legge til kommentar ved overføring mellom egne konti, er det noe som kommer?"
283,"April 12, 2019",3,"den har blitt brukenes, men det er vell det som er å si"
284,"April 17, 2019",1,"dette er en wrapper dnb bruker for å tappe deg for personlige opplysninger og lokasjonsdata. etter innlogging åpner den bare den vanlige mobilbanken i chrome uansett. spyware av verste sort, fra norges største (og tydeligvis mest useriøse) bank. edit: review oppdatert etter ønske/oppfordring fra dnb...full review"
285,"May 1, 2019",5,"går det an å endre språket? jeg lastet ned apen på uk market , vil heller ha den på norsk"
286,"June 1, 2019",1,"oppgir ikke epost adresse til kundeservicen, og chatten består av en robot. terningkast stryk!"
287,"May 7, 2019",1,denne appen er fullstendig ubrukelig. krasj ved hver eneste innlogging. selv etter reinstallering.
288,"April 16, 2019",1,innlogging med bankid på mobil fungerer ikke
289,"April 15, 2019",4,kan ikke se saldo uten innlogging
290,"April 17, 2019",3,kommer seg!
291,"May 22, 2019",4,fantastisk!
292,"April 19, 2019",3,ok app
293,"May 10, 2019",1,fungerer ikke
294,"April 5, 2019",1,"den gamle appen lot meg iallfall se hvor mye jeg hadde på konto, men denne nye bare krasjer hele tiden, enten ved oppstart eller ved visning av alle konti. det er ikke akseptabelt at kundene skal finne seg i dette. verken dårlig app eller ustabiliteter i tjenestene. svar til dnb: ja. appen krasjer f...full review"
295,"May 22, 2019",3,"fungerer, men det er mye frem og tilbake - jeg ønsker mindre skriftstørrelse, tydeligere oversikter og mindre fancy - mer fokus på det som skal gjøres, please."
296,"April 11, 2019",3,"oppdaterer ratingen etter bra dialog med support. funksjonen som manglet fungerer ved å kjøre i en spesiell modus. likevel syntes jeg fortsatt den er treig, det merkes at det er mye mangler fra nettbanken ift. forrige banken min. foretrekker den ""gamle"" appen man kan komme til foran denne nye appen."
297,"April 5, 2019",1,fungerer fortsatt ikke etter restart og sletting. error 1010 på alle innlogging metoder
298,"April 8, 2019",5,"etter den siste oppdatering fungerer den super rask! endeleg kan bruke banken min via app igjen, takk!"
299,"April 5, 2019",4,"syntes denne appen fungerer meget bra, logger fint inn med fingeravtrykk og får gjort det som må gjøres. ikke prøvd ""foto betaling"" enda, men synes det legges til nye funksjoner i passe fart. vet vel ikke om noe jeg savner? vel, ""tap""/kontaktløs betaling, men det har jeg på garmin klokka. få det på ...full review"
300,"April 3, 2019",2,jeg vet ikke om den er bra faktisk eller hva for noen nye funksjoner som er lagt til for jeg har bare klart å logge inn én gang. i den gamle appen trengte jeg ikke å logge inn for å se saldoen min men nå kan jeg like så godt bare bruke dnb.no
301,"March 28, 2019",1,hvorfor slipper dere en oppdatering av app som ikke fungerer? å gå fra en funksjonabel app til å ha en app under utvikling som ikke fungerer er heltett. må konstant logge inn for å sjekke saldo eller for å navigere rundt. kan jo like godt logge inn i mobilbank for samme funksjon. det fungerer bedre....full review
302,"March 27, 2019",1,"tid har gått, nye oppdateringer. jeg foreslår at vipps låner bort sine programmerere til dnb en liten stund, sånn at jeg slipper å vente så fryktelig lenge på innlogging og annet når jeg skal gjøre enkle bankoppgaver. og ... når jeg bruker vipps for å sjekke saldoen :-/"
303,"March 17, 2019",1,extremely slow app!! i forhold til gammel app er denne nye svært frustrerende. må vente i flere sekunder for hvert trykk. jeg bruker samsung s8 og ble tvunget til å reinstallere etter en oppgradering.
304,"March 14, 2019",5,appen er veldig utdatert og stygg. ser ut som den var laget for 100 år siden. ødelegger hele inntrykket mitt av dnb. når kommer oppdateringen det er snakk om?
305,"March 25, 2019",1,ubrukelig dritt app etter nye oppdatering må jeg logge inn hver jævla gang for å sjekke konton det er tåpelig er en grunn til at jeg brukte appen. bare å avinstallere møkke.
306,"April 2, 2019",2,brukte appen til å sjekke saldo. plutselig krever den innlogging med bankid for å få opp saldoen (pluss en del annen funksjonalitet). kan sjekke saldo med widget - er ikke det jeg ønsker meg. en av de nye funksjonene er å betale regninger. det fungerer tilsynelatende ikke. har eksempelvis i dag prøv...full review
307,"April 4, 2019",1,"appen fungerer ikke en gang som en app. fungerer skjeldent å logge seg på med finger id og på fler av funkskjonene blir du bare ført rett over til internett. tar meg i å bruke nettsiden istedenfor appen, da har man gjort noe galt."
308,"March 22, 2019",1,appen har aldri åpnet for meg etter orenovasjonen deres. får bare feilmelding om at appen har stoppet. pratet med kundeservice utallige ganger ingen har svar.
309,"April 4, 2019",1,"støtter fortsatt ikke rootade androids. kommer vel å ta ett par år før det blir fikset. dnb - ""vi liker utdaterte systemer""."
310,"March 19, 2019",1,"justerer ned score nå til kun en stjerne. noe jeg sjelden gjør for annet en ubrukelige apper. men der er vi faktisk nå. jeg kommer til å kun bruke banken på nettleser fremover. og avinstallerer appen. det er rett å slett uforståelig hvor lite funksjonalitet appen tilbyr: lite intuitiv, merkelig navi...full review"
311,"March 17, 2019",4,"appen har mist många funktioner som den gamla appen hade. if är fortfarande svår. ser stor potential i appen, men långt till dess. men nu hitta jag en länk till det gamla if i appen. så nu känns det bättre."
312,"March 26, 2019",1,generelt treg app. etter oppdatering til android q fungerer ikke appen lenger. ikke veldig sjokkerende med en app som nekter å fungere uten at du har installert chrome.
313,"April 17, 2019",1,"code brikke/mobil brikke for å logge inn ? rollback til den gamle !!! dritt. (edit1) ja så flott, like vanskelig det. null stjerner. (edit2)en må fortsatt bruke nettleseren. latterlig. minus stjerner. app slettet."
314,"March 26, 2019",1,"forferdelig brukergrensesnitt, vanskelig å navigere, ekstremt treig, kan heller ikke skifte språk i app, den er låst på engelsk. den gamle var jo 100 ganger bedre....."
315,"April 3, 2019",1,"for noe dritt! få tilbake gamle versjonen! generelt treig, feilmeldinger hele tiden og altfor uoversiktlig!"
316,"April 14, 2019",1,veldig treg/lite responsiv. edit: da må dere evt gjøre den raskere/mer responsiv... er ikke tanken som teller her.
317,"March 14, 2019",3,"etter oppdatering av android fikk jeg beskjed om å installere appen på nytt for å logge inn. gjorde dette, men fortsatt feiler biometrisk innlogging - appen tvinger frem øyescanning, som jeg ikke har satt opp for, og fingerscanningen ligger utilgjengelig bak øyescanning. fortsatt mye å gå på når det...full review"
318,"April 9, 2019",3,ikke noe problemer med oppdatering og synes ny versjon fungerer mye bedre. tommel opp!
319,"March 19, 2019",4,må logge meg på med kode for å se saldo. tungvint og enklere før..
320,"April 6, 2019",1,du dæven for en dritt-app det her har blitt. tilnærmet null funksjonalitet.
321,"March 15, 2019",1,innlogging fungerer ikke etter oppdatering. ikke engang etter reinstallasjon.
322,"March 15, 2019",1,helt ubrukelig og kryptisk app
323,"March 21, 2019",2,merkelig ustabil app for en så stor bank..
324,"April 2, 2019",1,cant even log in..
325,"March 28, 2019",4,"better then previous one, but still needs work."
326,"March 16, 2019",1,elendig fingeravtrykk login
327,"March 25, 2019",1,funker ikke lenger
328,"March 23, 2019",5,wow
329,"March 14, 2019",1,bah
330,"March 30, 2019",5,great app
331,"March 12, 2019",5,"app krever tilgang til uforholdsmessig mye den ikke burde, som telefonkontakter og filer (bilder++). ikke godta urettmessig brede forespørsler om rettigheter!. fikset fom. mars 2019"
332,"March 12, 2019",3,"jeg mener at den gamle appen fortsatt var bedre, der man kunne sjekke de siste transaksjonene på samme sted som saldoen."
333,"March 12, 2019",1,"mangelfull... hvorfor kan jeg ikke få all information her? forfallsoversikt, informasjon om lån, innboks for dialog med dere etc. det er veldig uhensiktsmessig å måtte logge inn i fullversjonen på web på mobilen for å få tilgang til alt. se feks hvordan sbanken sin app det ut."
334,"March 11, 2019",3,"hadde problemer med biometric innlogging tidligere. reinnstallerte nå og det gikk helt fint med ansiktsgjenkjenning. kun 3 stjerner, siden den forrige appen hadde bedre ui etter innlogging."
335,"March 11, 2019",1,"det er helt flaut hvor dårlig denne appen er. det kan ta opptil flere sekunder fra jeg trykker på noe til det faktisk skjer noe. det tar meg faktisk lengre tid å overføre mellom egne konti i appen en via nettbanken, fordi appen er så utrolig treig."
336,"March 11, 2019",1,appen legger opp til at du skal bruke fingerprint scanner for å logge inn. hvem faen tenkte at det var en god idé?
337,"March 12, 2019",1,"har reinnstallert og fortsatt problemer med forstegang biometric innlogging, krasjer, tregere og uvoversikt. den gamle appen var mye bedre."
338,"March 11, 2019",1,"den norske bank, nå med ny og forbedret app. eller nei, den engelske bank er det jo nå, for norsk språkinstilling er jo borte vekk. hva slags hull i hodet hadde personen som fikk gjennomslag på denne appen? det var overhodet ingenting galt med forrige versjon, den har blitt værre. og nå må jeg i til...full review"
339,"March 12, 2019",4,appen fungere fint på min pixel 2 xl.
340,"March 10, 2019",5,fantastisk
341,"March 12, 2019",1,godt
342,"March 9, 2019",5,it's good
343,"March 9, 2019",5,gooooood
344,"February 8, 2019",1,"jeg pleier ikke å skrive slike tilbakemeldinger, men her må jeg bare... hvordan i alle dager?!??! klarer dere, dnb, etter så mange år, å lansere en så fantastisk lite intuitiv, men heller direkte vanskelig å bruke app??? opplevelsen jeg sitter igjen med nå etter å ha brukt den litt, er en enorm frus...full review"
345,"February 3, 2019",1,"white screen of death på min samsung s8. helt standard android installasjon. jeg er overrasket over at det er mulig å lansere en så utestet app. mitt råd din dnb: få netlife design på laget, de har gjort underverker for sbanken."
346,"February 22, 2019",1,the horror! hvorfor er den på engelsk? hvorfor kan jeg ikke endre en fast betaling eller hvilken konto jeg skal betale den fra? hvorfor skal man måtte logge inn fra scratch hver gang? ...og så mye mer. danske bank slår dnb ned i støvlene. man ville jo forventet mer fra norges største bank.
347,"January 30, 2019",1,absolutt verste oppdatering jeg har sett noen gang. ta noe som virker og lag den på nytt uten alt det som gjorde den bra i første omgang. har ikke nok plass til og si at som er feil. men kansje bare gå tilbake til den gamle appen eller i det minste gi folk som vil muligheten til og bruke den. minst ...full review
348,"January 25, 2019",1,vem in i helvete tyckte att det var en good ide att blockera android användare med en custom rom!?? det ska väll för fan inte ha någon betydelse om jag är root eller inte? telefonen är mer säker än stock rom för jag har inte massa jävla bloatware installerat och kör en intern firewall ect. ska ni bö...full review
349,"January 25, 2019",1,error 1010 after entering birth date in the login process. absolutely not functioning. have tried clearing cache and reinstalling the app. pleas contact for solution.
350,"January 24, 2019",1,"når man endelig kom seg forbi diverse feilmeldinger så kan man ikke lenger se kontoer uten å logge inn, man kan heller ikke se ut/inn fra kontoer siste 30 dager som er en nyttig liten funksjon som jeg satte veldig stor pris på. det er tragisk at dnb faktisk fjerner den gamle funksjonelle appen før d...full review"
351,"March 6, 2019",1,">>>>     edit 06.03.2019.    siden forrige oppdatering, har det vært mange app-krasj. etter flere runder med reinnstallering av appen uten at noe bedrer seg, har jeg gitt opp. appen er ubrukelig slik den er nå, og dnb ser ikke ut til å ta innover seg at mange tusen har problemer. ser at de forsøker ...full review"
352,"January 25, 2019",1,nå er jeg rimelig oppgitt....  den gamle appen var mye enklere i bruk. nå må jeg logge inn med bank id hver gang. så kom det en oppdatering i dag hvor man kan se saldo i en widget...  denne funker ikke i strømsparermodus....  :d :d  lag en ren saldo app eller gi oss den gamle appen tilbake!!
353,"January 25, 2019",1,after update just to check my account balance i need to tipe in brikke code plus my code.... sucks like helll......
354,"January 29, 2019",1,"not so good. yes, new disign ir good, and nice, but everything is only links, links, and nothing else. now you can only check balance, and nothing more without opening any link."
355,"January 26, 2019",1,"hvem kron-idiot syntes det var en god ide å måtte bruke bankid og/eller kodebrikke for å bare sjekke saldoen sin?! takk, nå mã jeg ha 4g for å sjekke kontoen og konstant ha med meg kodebrikka. man kunne jo ikke betale tegninger med den gamle appen så hva er faren??? man trengte jo kode der og og det...full review"
356,"February 24, 2019",1,the biometric login still not working. have to login using bankid every time! performance of the app appalling. it seems to be working on iphones. can someone help with this or should i change my bank to get a bank mobile app.
357,"February 14, 2019",1,"totally useless upgrade. now there is missing functionality, no more saldo without logging inn (which was touted as a big new feature, this was already inn and you removed it!), super slow to log in, tiny tiny text, hard to find the most usual of features, no saldo on transfer screen, an incredible ...full review"
358,"March 7, 2019",1,"den var bra en gang, så kom det en oppdatering, også ble det letttere å bare logge inn på nettbanken via nettleser"
359,"January 25, 2019",1,"skulle være i beta testing, ikke sluppet på play store. glad jeg har andre nettbanker som har fungerende app. typisk eksempel at sjefer har satt en dato for lansering uansett om produktet er klart eller ikke. man får holde seg til web versjon, denne appen er ikke verdt å bruke."
360,"January 24, 2019",1,forrige versjon fungerte fint. nå får jeg ikke åpnet fordi jeg har root på telefonen min. samme som vipps. antar at det ikke blir noe mobilbank-tjenester på meg. elendige greier
361,"January 30, 2019",1,"dette var et skritt i feil retning. jeg mistet oversikten. bruker heller nettsiden. den er urimelig treig, viser for mye informasjon jeg ikke trenger på bekostning av det som var nyttig med tidligere versjon."
362,"January 25, 2019",1,må logge inn fremfor gammle appen hvor man kom seg inn på 3 sekunder. vil nok tro det er en fiks på vei men som appen er nå er den ikke brukbar.
363,"January 31, 2019",1,bankid på mobil fungerer ikke hvis man har edge som nettleser. står bare og henger.
364,"February 15, 2019",1,dnb har alltid vært talentløse og nå viser det seg også at utviklerne de har ansatt også er tilbakestående. kan vi sparke sjefen som har ansvaret for denne app'en?
365,"March 8, 2019",1,"brukte den gamle appen kun til å sjekke saldo. her feiler denne stort (og ikke nevn widgeten, den funger ikke i 80% av gangene jeg prøver (som er ukentlig)).   jeg har falt tilbake til å bruke sms for å sjekke saldo, det er raskere og fungerer som oftest. jeg er skuffet over at jeg må tilbake til 90...full review"
366,"January 30, 2019",1,"svært dårlig app! får ikke logge meg inn selvom jeg brukte bankid på mobil, kodebrikke og pin. kodebrikken min er nå sperret da jeg prøvde å bruke den altfor mange ganger. helt ubrukelig app!"
367,"January 25, 2019",1,gikk fra å være topp til totalt ubrukelig. kan vi få tilbake den gamle appen eller må vi vurdere å bytte bank?
368,"February 27, 2019",2,hei. ja det hjalp å reinstallere opera. etter 15 forsøk på å logge inn med bankid kom jeg inn. appen kræsjer hver gang jeg har brukt den og er treg ved innlogging. gir dere 2/5 inntil videre.
369,"February 7, 2019",1,"oppdatert, nå er den herved enda mer ubrukelig, nå crasher den sånn 75% av gangen man prøver å bruke den å ikke lenger vips inkludert... den e ubrukelig som nettbank, men kan sjekke valutta å snarvei te vips.. så gratulerer med å gjøre den mer å mer ubrukelig!"
370,"February 1, 2019",1,"lol. widget som ""session expired"" etter noen timer. man må så logge seg inn i nettbanken igjen for å få ny ""session"". håpløst dnb, håpløst."
371,"February 4, 2019",1,"appen har blitt totalt søppel etter oppdatering, må logge inn med bankid bare for å sjekke saldo. jævlig slitsomt å sjekke andre konti, fingeravtrykk funker ikke. søppel app!"
372,"January 30, 2019",3,"fiksa appen nå, litt treigere enn før men greit å se mastercard saldo. 3 stjerner for unødvendig ustabilitet ved oppdateringer, må nå sjekke kommentarer før jeg oppdaterer fremover..."
373,"February 10, 2019",1,new version of this app is terrible. older version was far better and stable.
374,"February 12, 2019",1,dette må være noe av det verste jeg har sett. lovnaden var enklere nettbank via mobil... ikke har jeg noe 'drag and drop' og nå sluttet fingeravtrykk og virke også. gi meg den gamle til dere har en app som fungerer.
375,"February 24, 2019",1,"et eksepsjonelt dårlig produkt. jeg skriver vanlivis ikke omtaler, men den nye oppdateringen gir meg lyst til å bytte bank. utrolig treig på alle måter, og når jeg forsøker bekrefte betalinger sender den gjentatte bankid-forespørsler, og til slutt - en hvit skjerm, så feilmelding. utrolig pinlig."
376,"March 12, 2019",1,"veldig begrenset funksjonalitet, støtter ikke rootede enheter. standard dnb, synd de ikke kunne brukt litt av kompetansen vipps har på app-utvikling. basert på svaret fra dnb så er det tydeligvis viktigere å lage ting fra scratch enn å gjenbruke ting som virker. kundene ville ha mer funksjonalitet i...full review"
377,"February 2, 2019",1,den nye oppdateringen er helt forferdelig. den har problemer med å logge inn med fingeravtrykk. og man må logge inn med mobil id bare for å se på saldo. helt unødvendig.
378,"January 31, 2019",1,oh. my. lord. får vondt av app-utvecklarna men de får skylla sig själva. de skulle ha väntat med releasen av den nya appen för det här är bara för för dåligt. som många andra redan har påpekat så var den gamla appen bättre och den kändes väldigt föråldrad. har börjat se efter andra banker med bättre...full review
379,"February 6, 2019",1,er det mulig å laste ned den gamle? denne appen er helt ubrukelig. bare bugs og pålogging issues. kan heller ikke sjekke saldo uten å logge på med bank id (finger id fungerer heller ikke)
380,"February 1, 2019",1,"dette er ikke bra dessverre. appen fungerte greit til å begynne med, men så sluttet fingeravtrykksid å virke. så sluttet bankid på mobil å virke. nå får jeg bare hvit skjerm. har prøvd å avinstallere appen og starte på ny men ingenting virker nå. appen er nå slettet. telefon: huawei mate10pro med ny...full review"
381,"January 25, 2019",1,"ka faen e dt dåkker har gjort me appen? dn ser jo heilt førferdeli ut, ikkje dt at dt ikkje e brukanes mn ser førferdeli ut. oi kan man ikkje se kontoen uten å logge inn hver gang? e dt mulig, æ tar tilbake dt at dn e brukanes, dæm prøvde å gå 2 skritt fram mn gikk 5 bak. halve tida så vil dn jo ikk...full review"
382,"February 8, 2019",1,"dere må fikse den appen, det tar 3-5 forsøk bare å logge. savne det gamle der man kunne bare logge inn med engang."
383,"February 24, 2019",1,"den nye appen er laget kun for å se bedre ut, dette ""moderne"" disignet gjør det kun vanskeligere å bruke banken, mye mindre oversiktlig og funksjonellt"
384,"February 3, 2019",1,utter shambles. the biggest bank in norway just is so out of date. such a hoopla about the new app and all i get is a blank page. shame on you.
385,"February 28, 2019",1,"fingeravtrykk virker ikke for å logge inn på galaxy s9, og det gjør denne appen helt ubrukelig. hva skjer? har måttet reinstallere flere ganger pga dette, da det slutter å virke etter å først ha virket. edit: reinstallerte en gang til, knappen med fingerprint login er nå vekk?"
386,"March 12, 2019",2,hvem er den smartingen som har kommet opp med denne idé? hvorfor skal jeg ha saldoen min på en widget hvor alle kan se den?
387,"February 14, 2019",2,"treg, og kan ikke gjøre noe mer enn den gamle. blir bare linka til nettleser. dårlige greier i 2019"
388,"January 24, 2019",5,"synes denne appen var helt nydelig. måtte slette appen og reinstallere for at den skulle fungere optimalt, samt skru på fingerprint (lite tips til dere som ikke får den til å fungere), men etter dette synes jeg både design og brukervennlighet er veldig bra! good job, dnb."
389,"February 24, 2019",1,"etter stor-oppdateringen har jeg ikke kunnet logge inn en eneste gang via appen. jeg får tastet inn bruker-id'n, engangskoden, og mitt personlige passord. deretter står hjulet og bare snurrer i all evighet. får logget inn uten problemer gjennom nettleseren (både edge og chrome), men ikke appen. har ...full review"
390,"March 5, 2019",1,den siste oppdateringen gjorde at appen gikk fra 5 stjerner til 1. håpløs i forhold til tidligere versjon. er det noe måte å rulle oppdateringen tilbake? edit: login med fingeravtrykk funker ikke lenger. og plutselig lukker appen seg av seg selv. widgets med kontoinfo er ikke ønskelig. savner gamle ...full review
391,"February 17, 2019",1,"vil ha tilbake den forige versjonen, denne tar jo to år å logge inn på. en enkel pinkode for login for å se kontoer hadde vært nok, skal du gjøre mer i appen må du logge inn med nettbankkoder o.l. dere har faktisk bare byttet problematikken fra forrige app, fra enkel login til vanskelig, overføringe...full review"
392,"March 7, 2019",1,"dårligste oppdateringen av en app noensinne. før var det enkelt å sjekke saldo, uten å måtte logge inn hver gang. nå må du logge inn bare for å sjekke saldo, og appen orker ikke å huske mobilnr ditt engang. jeg bruker faktisk heller nettbank på pc enn denne appen. jeg rett og slett hater den. nesten...full review"
393,"February 14, 2019",1,"den nye oppdaterien er så teit. det jeg bruker mobilbanken til er wn rask sjekk av kontoen og det er det. denne nye gjør det bare vanskelig en annen ting, den wigeten er svær og klunky. jeg vil ikke han den saldoen min synlig på skjermen min hele tiden. jeg vi ha en enkel guckin app som ikke tar lan...full review"
394,"March 3, 2019",1,helt ubrukelig etter oppdateringen i 2019. dere lanserer et uferdig produkt. lær av norwegian bank apppen hvordan det skal gjøres.
395,"February 2, 2019",4,"kan ikke engang logge inn. feilmelding 1010. oppdatert 2. februar 2019: kan bekrefte at feilmelding 1010 ble borte etter at chrome ble reaktivert. appen fungerer flott nå og grensesnittet er en stor forbedring fra før. trekker en stjerne vekk pga unødvendig chrome-avhengighet, men ellers bra!"
396,"February 4, 2019",1,"innlogging fungerte første gangen, etter installasjon, men nå får jeg bare feilmelding"
397,"February 26, 2019",1,"ikke oppdater, hold deg til den gamle appen,denne er så uferdig at det gjør vondt... men dnb, hvorfor vil dere ikke fikse appen på min kones galaxy s9? en helt original tlf som ikke kan bruke bank app fordi den påstår den er rootet noe den absolutt ikke er. support hjelper jo ikke... så mener fremde...full review"
398,"February 21, 2019",1,"får bare feilmeldingen ""couldn't load accounts"" med nyeste versjon per 20. februar."
399,"January 25, 2019",5,"dnb har fikset appen, og den er nå en av de bedre appene på play store. bonuspoeng for å følge opp på mitt gamle review, og informere meg om at mye av det jeg klaget på tidligere var fikset, så jeg fikk oppdatert min anmeldelse. vel fortjent. noen ting ligger enda litt rart (overføring mellom konto ...full review"
400,"February 25, 2019",1,appen var ok før. nå er den helt ubrukelig. innlogging med fingerprint fungerer ikke og det jeg savner mest er å kunne se saldo uten å trenge å logge meg inn med bankid
401,"February 25, 2019",1,synes den nye versjonen er mindre oversiktig og brukervennelig enn de eldre versjonene. dessuten likte jeg den muligheten til å lett kunne se inn og ut på konto de siste 30 dagene. veldig trist at de fjernet den funksjonen.
